SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
2032692147	2017-01-26 12:01:45.000	anderson	main	ehost	406	1
2032692147	2017-01-26 12:01:45.000	anderson	main	ehost	407	1
2032692147	2017-01-26 12:01:47.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:01:55.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:01:59.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:02:12.000	anderson	main	ehost	115	1
2032692147	2017-01-26 12:02:12.000	anderson	main	ehost	135	1
2032692147	2017-01-26 12:02:12.000	anderson	main	ehost	406	1
2032692147	2017-01-26 12:02:12.000	anderson	main	ehost	407	1
2032692147	2017-01-26 12:02:15.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:02:19.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:02:23.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:02:24.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:02:26.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:02:27.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:02:41.000	anderson	main	ehost	115	1
2032692147	2017-01-26 12:02:41.000	anderson	main	ehost	135	1
2032692147	2017-01-26 12:02:57.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:02:57.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:02:58.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:02:59.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:01.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:04.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:06.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:03:07.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:08.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:10.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:11.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:03:11.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:28.000	anderson	main	ehost	115	1
2032692147	2017-01-26 12:03:28.000	anderson	main	ehost	135	1
2032692147	2017-01-26 12:03:28.000	anderson	main	ehost	406	1
2032692147	2017-01-26 12:03:28.000	anderson	main	ehost	407	1
2032692147	2017-01-26 12:03:32.000	anderson	main	ehost	126	1
2032692147	2017-01-26 12:03:35.000	anderson	main	ehost	127	1
2032692147	2017-01-26 12:03:38.000	anderson	main	ehost	126	1
